state,utility_name,zip_code,month,year,number_of_disconnections
Washington,Puget Sound Energy Inc,98360,June,2019,0
Washington,Puget Sound Energy Inc,98366,June,2019,56
Washington,Puget Sound Energy Inc,98367,June,2019,8
Washington,Puget Sound Energy Inc,98370,June,2019,38
Washington,Puget Sound Energy Inc,98371,June,2019,20
Washington,Puget Sound Energy Inc,98372,June,2019,40
Washington,Puget Sound Energy Inc,98373,June,2019,73
Washington,Puget Sound Energy Inc,98374,June,2019,53
Washington,Puget Sound Energy Inc,98375,June,2019,27
Washington,Puget Sound Energy Inc,98380,June,2019,9
Washington,Puget Sound Energy Inc,98383,June,2019,27
Washington,Puget Sound Energy Inc,98385,June,2019,0
Washington,Puget Sound Energy Inc,98387,June,2019,19
Washington,Puget Sound Energy Inc,98388,June,2019,1
Washington,Puget Sound Energy Inc,98390,June,2019,1
Washington,Puget Sound Energy Inc,98391,June,2019,14
Washington,Puget Sound Energy Inc,98392,June,2019,5
Washington,Puget Sound Energy Inc,98402,June,2019,2
Washington,Puget Sound Energy Inc,98403,June,2019,7
Washington,Puget Sound Energy Inc,98404,June,2019,12
Washington,Puget Sound Energy Inc,98405,June,2019,60
Washington,Puget Sound Energy Inc,98406,June,2019,33
Washington,Puget Sound Energy Inc,98407,June,2019,33
Washington,Puget Sound Energy Inc,98408,June,2019,17
Washington,Puget Sound Energy Inc,98409,June,2019,16
Washington,Puget Sound Energy Inc,98418,June,2019,9
Washington,Puget Sound Energy Inc,98422,June,2019,22
Washington,Puget Sound Energy Inc,98424,June,2019,7
Washington,Puget Sound Energy Inc,98439,June,2019,37
Washington,Puget Sound Energy Inc,98443,June,2019,1
Washington,Puget Sound Energy Inc,98444,June,2019,25
Washington,Puget Sound Energy Inc,98445,June,2019,15
Washington,Puget Sound Energy Inc,98446,June,2019,0
Washington,Puget Sound Energy Inc,98465,June,2019,3
Washington,Puget Sound Energy Inc,98466,June,2019,21
Washington,Puget Sound Energy Inc,98467,June,2019,9
Washington,Puget Sound Energy Inc,98498,June,2019,91
Washington,Puget Sound Energy Inc,98499,June,2019,34
Washington,Puget Sound Energy Inc,98501,June,2019,63
Washington,Puget Sound Energy Inc,98502,June,2019,131
Washington,Puget Sound Energy Inc,98503,June,2019,48
Washington,Puget Sound Energy Inc,98506,June,2019,30
Washington,Puget Sound Energy Inc,98512,June,2019,74
Washington,Puget Sound Energy Inc,98513,June,2019,26
Washington,Puget Sound Energy Inc,98516,June,2019,16
Washington,Puget Sound Energy Inc,98530,June,2019,0
Washington,Puget Sound Energy Inc,98531,June,2019,20
Washington,Puget Sound Energy Inc,98532,June,2019,13
Washington,Puget Sound Energy Inc,98558,June,2019,0
Washington,Puget Sound Energy Inc,98568,June,2019,0
Washington,Puget Sound Energy Inc,98576,June,2019,2
Washington,Puget Sound Energy Inc,98579,June,2019,30
Washington,Puget Sound Energy Inc,98580,June,2019,3
Washington,Puget Sound Energy Inc,98589,June,2019,0
Washington,Puget Sound Energy Inc,98591,June,2019,3
Washington,Puget Sound Energy Inc,98596,June,2019,0
Washington,Puget Sound Energy Inc,98597,June,2019,32
Washington,Northwest Natural Gas Company,98601,June,2019,0
Washington,Northwest Natural Gas Company,98602,June,2019,0
Washington,Northwest Natural Gas Company,98604,June,2019,12
Washington,Northwest Natural Gas Company,98605,June,2019,0
Washington,Northwest Natural Gas Company,98606,June,2019,0
Washington,Northwest Natural Gas Company,98607,June,2019,7
Washington,Northwest Natural Gas Company,98610,June,2019,1
Washington,Northwest Natural Gas Company,98612,June,2019,0
Washington,Northwest Natural Gas Company,98617,June,2019,0
Washington,Avista Utilities,98620,June,2019,1
Washington,Northwest Natural Gas Company,98620,June,2019,0
Washington,Northwest Natural Gas Company,98626,June,2019,0
Washington,Northwest Natural Gas Company,98628,June,2019,0
Washington,Northwest Natural Gas Company,98629,June,2019,1
Washington,Northwest Natural Gas Company,98635,June,2019,0
Washington,Northwest Natural Gas Company,98639,June,2019,1
Washington,Northwest Natural Gas Company,98642,June,2019,4
Washington,Northwest Natural Gas Company,98648,June,2019,0
Washington,Avista Utilities,98648,June,2019,0
Washington,Northwest Natural Gas Company,98660,June,2019,5
Washington,Northwest Natural Gas Company,98661,June,2019,9
Washington,Northwest Natural Gas Company,98662,June,2019,13
Washington,Northwest Natural Gas Company,98663,June,2019,8
Washington,Northwest Natural Gas Company,98664,June,2019,5
Washington,Northwest Natural Gas Company,98665,June,2019,3
Washington,Northwest Natural Gas Company,98666,June,2019,0
Washington,Northwest Natural Gas Company,98668,June,2019,0
Washington,Northwest Natural Gas Company,98671,June,2019,5
Washington,Northwest Natural Gas Company,98672,June,2019,1
Washington,Northwest Natural Gas Company,98674,June,2019,0
Washington,Northwest Natural Gas Company,98675,June,2019,0
Washington,Northwest Natural Gas Company,98682,June,2019,17
Washington,Northwest Natural Gas Company,98683,June,2019,9
Washington,Northwest Natural Gas Company,98684,June,2019,14
Washington,Northwest Natural Gas Company,98685,June,2019,8
Washington,Northwest Natural Gas Company,98686,June,2019,3
Washington,Northwest Natural Gas Company,98762,June,2019,0
Washington,Avista Utilities,98857,June,2019,0
Washington,Northwest Natural Gas Company,98864,June,2019,0
Washington,Puget Sound Energy Inc,98922,June,2019,1
Washington,Puget Sound Energy Inc,98925,June,2019,2
Washington,Puget Sound Energy Inc,98926,June,2019,2
Washington,Puget Sound Energy Inc,98934,June,2019,0
Washington,Puget Sound Energy Inc,98940,June,2019,0
Washington,Puget Sound Energy Inc,98941,June,2019,0
Washington,Puget Sound Energy Inc,98943,June,2019,0
Washington,Puget Sound Energy Inc,98946,June,2019,0
Washington,Avista Utilities,99001,June,2019,3
Washington,Avista Utilities,99003,June,2019,1
Washington,Avista Utilities,99004,June,2019,0
Washington,Avista Utilities,99005,June,2019,7
Washington,Avista Utilities,99006,June,2019,1
Washington,Avista Utilities,99008,June,2019,2
Washington,Avista Utilities,99009,June,2019,3
Washington,Avista Utilities,99011,June,2019,0
Washington,Avista Utilities,99012,June,2019,3
Washington,Avista Utilities,99013,June,2019,13
Washington,Avista Utilities,99014,June,2019,0
Washington,Avista Utilities,99016,June,2019,13
Washington,Avista Utilities,99018,June,2019,1
Washington,Avista Utilities,99019,June,2019,8
Washington,Avista Utilities,99020,June,2019,0
Washington,Avista Utilities,99021,June,2019,7
Washington,Avista Utilities,99022,June,2019,3
Washington,Avista Utilities,99023,June,2019,0
Washington,Avista Utilities,99025,June,2019,0
Washington,Avista Utilities,99026,June,2019,1
Washington,Avista Utilities,99027,June,2019,2
Washington,Avista Utilities,99029,June,2019,0
Washington,Avista Utilities,99030,June,2019,0
Washington,Avista Utilities,99031,June,2019,0
Washington,Avista Utilities,99032,June,2019,0
Washington,Avista Utilities,99033,June,2019,4
Washington,Avista Utilities,99034,June,2019,0
Washington,Avista Utilities,99036,June,2019,0
Washington,Avista Utilities,99037,June,2019,5
Washington,Avista Utilities,99039,June,2019,0
Washington,Avista Utilities,99040,June,2019,5
Washington,Avista Utilities,99101,June,2019,1
Washington,Avista Utilities,99102,June,2019,0
Washington,Avista Utilities,99103,June,2019,1
Washington,Avista Utilities,99104,June,2019,0
Washington,Avista Utilities,99107,June,2019,0
Washington,Avista Utilities,99109,June,2019,0
Washington,Avista Utilities,99110,June,2019,0
Washington,Avista Utilities,99111,June,2019,10
Washington,Avista Utilities,99113,June,2019,0
Washington,Avista Utilities,99114,June,2019,9
Washington,Avista Utilities,99117,June,2019,0
Washington,Avista Utilities,99122,June,2019,1
Washington,Avista Utilities,99125,June,2019,3
Washington,Avista Utilities,99126,June,2019,2
Washington,Avista Utilities,99128,June,2019,0
Washington,Avista Utilities,99129,June,2019,3
Washington,Avista Utilities,99130,June,2019,1
Washington,Avista Utilities,99131,June,2019,0
Washington,Avista Utilities,99134,June,2019,1
Washington,Avista Utilities,99137,June,2019,0
Washington,Avista Utilities,99138,June,2019,2
Washington,Avista Utilities,99141,June,2019,12
Washington,Avista Utilities,99143,June,2019,2
Washington,Avista Utilities,99144,June,2019,0
Washington,Avista Utilities,99146,June,2019,0
Washington,Avista Utilities,99148,June,2019,1
Washington,Avista Utilities,99149,June,2019,0
Washington,Avista Utilities,99151,June,2019,1
Washington,Avista Utilities,99156,June,2019,0
Washington,Avista Utilities,99157,June,2019,0
Washington,Avista Utilities,99158,June,2019,4
Washington,Avista Utilities,99159,June,2019,0
Washington,Avista Utilities,99160,June,2019,0
Washington,Avista Utilities,99161,June,2019,0
Washington,Avista Utilities,99163,June,2019,1
Washington,Avista Utilities,99164,June,2019,0
Washington,Avista Utilities,99167,June,2019,0
Washington,Avista Utilities,99169,June,2019,0
Washington,Avista Utilities,99170,June,2019,4
Washington,Avista Utilities,99171,June,2019,0
Washington,Avista Utilities,99173,June,2019,6
Washington,Avista Utilities,99174,June,2019,0
Washington,Avista Utilities,99176,June,2019,0
Washington,Avista Utilities,99179,June,2019,1
Washington,Avista Utilities,99181,June,2019,3
Washington,Avista Utilities,99185,June,2019,0
Washington,Avista Utilities,99201,June,2019,31
Washington,Avista Utilities,99202,June,2019,36
Washington,Avista Utilities,99203,June,2019,5
Washington,Avista Utilities,99204,June,2019,14
Washington,Avista Utilities,99205,June,2019,36
Washington,Avista Utilities,99206,June,2019,27
Washington,Avista Utilities,99207,June,2019,118
Washington,Avista Utilities,99208,June,2019,31
Washington,Avista Utilities,99212,June,2019,20
Washington,Avista Utilities,99216,June,2019,11
Washington,Avista Utilities,99217,June,2019,35
Washington,Avista Utilities,99218,June,2019,12
Washington,Avista Utilities,99219,June,2019,0
Washington,Avista Utilities,99220,June,2019,0
Washington,Avista Utilities,99223,June,2019,32
Washington,Avista Utilities,99224,June,2019,16
Washington,Avista Utilities,99260,June,2019,0
Washington,Avista Utilities,99326,June,2019,0
Washington,Avista Utilities,99335,June,2019,0
Washington,Avista Utilities,99341,June,2019,0
Washington,Avista Utilities,99344,June,2019,4
Washington,Avista Utilities,99371,June,2019,2
Washington,Avista Utilities,99402,June,2019,0
Washington,Avista Utilities,99403,June,2019,22
Washington,Puget Sound Energy Inc,98001,March,2019,51
Washington,Puget Sound Energy Inc,98002,March,2019,98
Washington,Puget Sound Energy Inc,98003,March,2019,231
Washington,Puget Sound Energy Inc,98004,March,2019,62
Washington,Puget Sound Energy Inc,98005,March,2019,19
Washington,Puget Sound Energy Inc,98006,March,2019,9
Washington,Puget Sound Energy Inc,98007,March,2019,40
Washington,Puget Sound Energy Inc,98008,March,2019,40
Washington,Puget Sound Energy Inc,98010,March,2019,0
Washington,Puget Sound Energy Inc,98011,March,2019,20
Washington,Puget Sound Energy Inc,98012,March,2019,0
Washington,Puget Sound Energy Inc,98014,March,2019,0
Washington,Puget Sound Energy Inc,98019,March,2019,0
Washington,Puget Sound Energy Inc,98020,March,2019,0
Washington,Puget Sound Energy Inc,98021,March,2019,4
Washington,Puget Sound Energy Inc,98022,March,2019,0
Washington,Puget Sound Energy Inc,98023,March,2019,174
Washington,Puget Sound Energy Inc,98024,March,2019,3
Washington,Northwest Natural Gas Company,98026,March,2019,0
Washington,Puget Sound Energy Inc,98026,March,2019,4
Washington,Puget Sound Energy Inc,98027,March,2019,15
Washington,Puget Sound Energy Inc,98028,March,2019,7
Washington,Puget Sound Energy Inc,98029,March,2019,12
Washington,Puget Sound Energy Inc,98030,March,2019,171
Washington,Puget Sound Energy Inc,98031,March,2019,76
Washington,Puget Sound Energy Inc,98032,March,2019,56
Washington,Puget Sound Energy Inc,98033,March,2019,17
Washington,Puget Sound Energy Inc,98034,March,2019,40
Washington,Puget Sound Energy Inc,98036,March,2019,3
Washington,Puget Sound Energy Inc,98037,March,2019,3
Washington,Puget Sound Energy Inc,98038,March,2019,1
Washington,Puget Sound Energy Inc,98039,March,2019,1
Washington,Puget Sound Energy Inc,98040,March,2019,0
Washington,Puget Sound Energy Inc,98042,March,2019,40
Washington,Puget Sound Energy Inc,98043,March,2019,3
Washington,Puget Sound Energy Inc,98045,March,2019,7
Washington,Puget Sound Energy Inc,98047,March,2019,37
Washington,Puget Sound Energy Inc,98051,March,2019,1
Washington,Puget Sound Energy Inc,98052,March,2019,45
Washington,Puget Sound Energy Inc,98053,March,2019,18
Washington,Puget Sound Energy Inc,98055,March,2019,45
Washington,Puget Sound Energy Inc,98056,March,2019,44
Washington,Puget Sound Energy Inc,98057,March,2019,11
Washington,Puget Sound Energy Inc,98058,March,2019,60
Washington,Puget Sound Energy Inc,98059,March,2019,48
Washington,Puget Sound Energy Inc,98065,March,2019,15
Washington,Puget Sound Energy Inc,98068,March,2019,0
Washington,Puget Sound Energy Inc,98070,March,2019,0
Washington,Puget Sound Energy Inc,98072,March,2019,4
Washington,Puget Sound Energy Inc,98074,March,2019,0
Washington,Puget Sound Energy Inc,98075,March,2019,5
Washington,Puget Sound Energy Inc,98077,March,2019,2
Washington,Puget Sound Energy Inc,98087,March,2019,0
Washington,Puget Sound Energy Inc,98092,March,2019,4
Washington,Puget Sound Energy Inc,98101,March,2019,0
Washington,Puget Sound Energy Inc,98102,March,2019,0
Washington,Puget Sound Energy Inc,98103,March,2019,0
Washington,Puget Sound Energy Inc,98104,March,2019,1
Washington,Puget Sound Energy Inc,98105,March,2019,0
Washington,Puget Sound Energy Inc,98106,March,2019,3
Washington,Puget Sound Energy Inc,98107,March,2019,0
Washington,Puget Sound Energy Inc,98108,March,2019,8
Washington,Puget Sound Energy Inc,98109,March,2019,0
Washington,Puget Sound Energy Inc,98110,March,2019,29
Washington,Puget Sound Energy Inc,98112,March,2019,2
Washington,Puget Sound Energy Inc,98115,March,2019,0
Washington,Puget Sound Energy Inc,98116,March,2019,3
Washington,Puget Sound Energy Inc,98117,March,2019,0
Washington,Puget Sound Energy Inc,98118,March,2019,7
Washington,Puget Sound Energy Inc,98119,March,2019,0
Washington,Northwest Natural Gas Company,98119,March,2019,0
Washington,Puget Sound Energy Inc,98121,March,2019,0
Washington,Puget Sound Energy Inc,98122,March,2019,0
Washington,Puget Sound Energy Inc,98125,March,2019,0
Washington,Puget Sound Energy Inc,98126,March,2019,5
Washington,Northwest Natural Gas Company,98127,March,2019,0
Washington,Puget Sound Energy Inc,98133,March,2019,0
Washington,Puget Sound Energy Inc,98134,March,2019,0
Washington,Puget Sound Energy Inc,98136,March,2019,4
Washington,Puget Sound Energy Inc,98144,March,2019,4
Washington,Puget Sound Energy Inc,98146,March,2019,12
Washington,Puget Sound Energy Inc,98148,March,2019,3
Washington,Puget Sound Energy Inc,98155,March,2019,0
Washington,Puget Sound Energy Inc,98166,March,2019,35
Washington,Puget Sound Energy Inc,98168,March,2019,5
Washington,Puget Sound Energy Inc,98177,March,2019,0
Washington,Puget Sound Energy Inc,98178,March,2019,10
Washington,Puget Sound Energy Inc,98188,March,2019,62
Washington,Puget Sound Energy Inc,98198,March,2019,34
Washington,Puget Sound Energy Inc,98199,March,2019,0
Washington,Puget Sound Energy Inc,98201,March,2019,12
Washington,Puget Sound Energy Inc,98203,March,2019,5
Washington,Puget Sound Energy Inc,98204,March,2019,0
Washington,Northwest Natural Gas Company,98208,March,2019,0
Washington,Puget Sound Energy Inc,98208,March,2019,2
Washington,Puget Sound Energy Inc,98220,March,2019,0
Washington,Puget Sound Energy Inc,98221,March,2019,58
Washington,Puget Sound Energy Inc,98223,March,2019,0
Washington,Puget Sound Energy Inc,98224,March,2019,0
Washington,Puget Sound Energy Inc,98225,March,2019,38
Washington,Puget Sound Energy Inc,98226,March,2019,42
Washington,Puget Sound Energy Inc,98229,March,2019,37
Washington,Puget Sound Energy Inc,98230,March,2019,2
Washington,Puget Sound Energy Inc,98232,March,2019,0
Washington,Puget Sound Energy Inc,98233,March,2019,25
Washington,Puget Sound Energy Inc,98235,March,2019,0
Washington,Puget Sound Energy Inc,98236,March,2019,0
Washington,Puget Sound Energy Inc,98237,March,2019,7
Washington,Puget Sound Energy Inc,98238,March,2019,0
Washington,Puget Sound Energy Inc,98239,March,2019,0
Washington,Puget Sound Energy Inc,98240,March,2019,0
Washington,Puget Sound Energy Inc,98244,March,2019,0
Washington,Puget Sound Energy Inc,98247,March,2019,0
Washington,Puget Sound Energy Inc,98248,March,2019,9
Washington,Puget Sound Energy Inc,98249,March,2019,0
Washington,Puget Sound Energy Inc,98251,March,2019,0
Washington,Puget Sound Energy Inc,98252,March,2019,0
Washington,Puget Sound Energy Inc,98253,March,2019,0
Washington,Puget Sound Energy Inc,98255,March,2019,1
Washington,Puget Sound Energy Inc,98257,March,2019,9
Washington,Puget Sound Energy Inc,98258,March,2019,0
Washington,Puget Sound Energy Inc,98260,March,2019,0
Washington,Puget Sound Energy Inc,98262,March,2019,0
Washington,Puget Sound Energy Inc,98263,March,2019,0
Washington,Puget Sound Energy Inc,98264,March,2019,0
Washington,Puget Sound Energy Inc,98266,March,2019,0
Washington,Puget Sound Energy Inc,98267,March,2019,0
Washington,Puget Sound Energy Inc,98270,March,2019,0
Washington,Puget Sound Energy Inc,98271,March,2019,0
