state,utility_name,year,month,county,zip_code,number_of_disonnections
Maryland,Washington Gas Light Company,2021,August,Montgomery,20814,2
Maryland,Washington Gas Light Company,2021,August,Montgomery,20815,3
Maryland,Washington Gas Light Company,2021,August,Montgomery,20816,4
Maryland,Washington Gas Light Company,2021,August,Montgomery,20817,1
Maryland,Washington Gas Light Company,2021,August,Montgomery,20832,3
Maryland,Washington Gas Light Company,2021,August,Montgomery,20833,2
Maryland,Washington Gas Light Company,2021,August,Montgomery,20850,6
Maryland,Washington Gas Light Company,2021,August,Montgomery,20851,5
Maryland,Washington Gas Light Company,2021,August,Montgomery,20852,3
Maryland,Washington Gas Light Company,2021,August,Montgomery,20854,1
Maryland,Washington Gas Light Company,2021,August,Montgomery,20871,10
Maryland,Washington Gas Light Company,2021,August,Montgomery,20872,4
Maryland,Washington Gas Light Company,2021,August,Montgomery,20874,8
Maryland,Washington Gas Light Company,2021,August,Montgomery,20876,10
Maryland,Washington Gas Light Company,2021,August,Montgomery,20877,24
Maryland,Washington Gas Light Company,2021,August,Montgomery,20878,21
Maryland,Washington Gas Light Company,2021,August,Montgomery,20879,12
Maryland,Washington Gas Light Company,2021,August,Montgomery,20886,20
Maryland,Washington Gas Light Company,2021,August,Montgomery,20895,3
Maryland,Washington Gas Light Company,2021,August,Montgomery,20901,8
Maryland,Washington Gas Light Company,2021,August,Montgomery,20902,13
Maryland,Washington Gas Light Company,2021,August,Montgomery,20903,5
Maryland,Washington Gas Light Company,2021,August,Montgomery,20904,51
Maryland,Washington Gas Light Company,2021,August,Montgomery,20905,14
Maryland,Washington Gas Light Company,2021,August,Montgomery,20906,44
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20607,23
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20613,28
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20623,9
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20705,21
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20706,29
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20708,8
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20710,1
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20712,2
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20715,8
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20716,9
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20720,23
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20721,33
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20722,2
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20735,37
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20737,2
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20740,8
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20743,89
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20744,20
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20745,32
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20746,61
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20747,46
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20748,58
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20769,8
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20770,4
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20772,23
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20774,42
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20782,11
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20783,23
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20784,1
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20785,133
Maryland,Washington Gas Light Company,2021,August,Prince Georges,20912,1
Maryland,Washington Gas Light Company,2021,September,Frederick,21701,2
Maryland,Washington Gas Light Company,2021,September,Frederick,21703,5
Maryland,Washington Gas Light Company,2021,September,Frederick,21704,1
Maryland,Washington Gas Light Company,2021,September,Frederick,21793,1
Maryland,Washington Gas Light Company,2021,September,Montgomery,20895,2
Maryland,Washington Gas Light Company,2021,September,Montgomery,20901,6
Maryland,Washington Gas Light Company,2021,September,Montgomery,20902,17
Maryland,Washington Gas Light Company,2021,September,Montgomery,20904,28
Maryland,Washington Gas Light Company,2021,September,Montgomery,20905,3
Maryland,Washington Gas Light Company,2021,September,Montgomery,20906,7
Maryland,Washington Gas Light Company,2021,September,Montgomery,20910,1
Maryland,Washington Gas Light Company,2021,September,Prince Georges,20705,3
Maryland,Washington Gas Light Company,2021,September,Prince Georges,20706,7
Maryland,Washington Gas Light Company,2021,September,Prince Georges,20721,2
Maryland,Washington Gas Light Company,2021,September,Prince Georges,20737,1
Maryland,Washington Gas Light Company,2021,September,Prince Georges,20743,18
Maryland,Washington Gas Light Company,2021,September,Prince Georges,20745,3
Maryland,Washington Gas Light Company,2021,September,Prince Georges,20746,9
Maryland,Washington Gas Light Company,2021,September,Prince Georges,20747,11
Maryland,Washington Gas Light Company,2021,September,Prince Georges,20781,8
Maryland,Washington Gas Light Company,2021,September,Prince Georges,20782,8
Maryland,Washington Gas Light Company,2021,September,Prince Georges,20783,2
Maryland,Washington Gas Light Company,2021,September,Prince Georges,20784,22
Maryland,Washington Gas Light Company,2021,September,Prince Georges,20785,72
Maryland,Washington Gas Light Company,2023,May,Frederick,21701,1
Maryland,Washington Gas Light Company,2023,May,Montgomery,20850,8
Maryland,Washington Gas Light Company,2023,May,Montgomery,20853,1
Maryland,Washington Gas Light Company,2023,May,Montgomery,20855,2
Maryland,Washington Gas Light Company,2023,June,Charles,20601,5
Maryland,Washington Gas Light Company,2023,June,Charles,20602,7
Maryland,Washington Gas Light Company,2023,June,Charles,20603,2
Maryland,Washington Gas Light Company,2023,June,Frederick,21701,1
Maryland,Washington Gas Light Company,2023,June,Frederick,21702,17
Maryland,Washington Gas Light Company,2023,June,Frederick,21703,29
Maryland,Washington Gas Light Company,2023,June,Frederick,21710,1
Maryland,Washington Gas Light Company,2023,June,Montgomery,20814,6
Maryland,Washington Gas Light Company,2023,June,Montgomery,20815,7
Maryland,Washington Gas Light Company,2023,June,Montgomery,20816,1
Maryland,Washington Gas Light Company,2023,June,Montgomery,20817,25
Maryland,Washington Gas Light Company,2023,June,Montgomery,20850,2
Maryland,Washington Gas Light Company,2023,June,Montgomery,20852,2
Maryland,Washington Gas Light Company,2023,June,Montgomery,20854,16
Maryland,Washington Gas Light Company,2023,June,Montgomery,20874,10
Maryland,Washington Gas Light Company,2023,June,Montgomery,20878,13
Maryland,Washington Gas Light Company,2023,June,Montgomery,20879,1
Maryland,Washington Gas Light Company,2023,June,Montgomery,20895,1
Maryland,Washington Gas Light Company,2023,June,Montgomery,20901,5
Maryland,Washington Gas Light Company,2023,June,Montgomery,20902,1
Maryland,Washington Gas Light Company,2023,June,Montgomery,20903,12
Maryland,Washington Gas Light Company,2023,June,Montgomery,20906,3
Maryland,Washington Gas Light Company,2023,June,Montgomery,20910,13
Maryland,Washington Gas Light Company,2023,June,Montgomery,20912,6
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20613,19
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20715,13
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20716,16
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20720,3
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20721,38
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20735,39
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20740,1
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20744,45
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20745,1
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20746,2
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20748,1
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20772,43
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20774,120
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20781,2
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20782,7
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20783,4
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20903,2
Maryland,Washington Gas Light Company,2023,June,Frederick,21703,2
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20735,2
Maryland,Washington Gas Light Company,2023,June,Prince Georges,20774,2
Maryland,Washington Gas Light Company,2023,July,Frederick,21701,1
Maryland,Washington Gas Light Company,2023,July,Montgomery,20910,1
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20722,1
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20735,1
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20746,1
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20748,1
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20772,4
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20785,2
Maryland,Washington Gas Light Company,2023,July,Charles,20601,11
Maryland,Washington Gas Light Company,2023,July,Charles,20602,6
Maryland,Washington Gas Light Company,2023,July,Charles,20603,8
Maryland,Washington Gas Light Company,2023,July,Charles,20695,2
Maryland,Washington Gas Light Company,2023,July,Frederick,21701,22
Maryland,Washington Gas Light Company,2023,July,Frederick,21702,32
Maryland,Washington Gas Light Company,2023,July,Frederick,21703,14
Maryland,Washington Gas Light Company,2023,July,Frederick,21704,8
Maryland,Washington Gas Light Company,2023,July,Frederick,21710,1
Maryland,Washington Gas Light Company,2023,July,Frederick,21716,2
Maryland,Washington Gas Light Company,2023,July,Frederick,21769,2
Maryland,Washington Gas Light Company,2023,July,Frederick,21770,5
Maryland,Washington Gas Light Company,2023,July,Frederick,21774,3
Maryland,Washington Gas Light Company,2023,July,Frederick,21777,1
Maryland,Washington Gas Light Company,2023,July,Frederick,21793,2
Maryland,Washington Gas Light Company,2023,July,Montgomery,20814,3
Maryland,Washington Gas Light Company,2023,July,Montgomery,20817,9
Maryland,Washington Gas Light Company,2023,July,Montgomery,20841,7
Maryland,Washington Gas Light Company,2023,July,Montgomery,20850,28
Maryland,Washington Gas Light Company,2023,July,Montgomery,20851,7
Maryland,Washington Gas Light Company,2023,July,Montgomery,20852,3
Maryland,Washington Gas Light Company,2023,July,Montgomery,20853,18
Maryland,Washington Gas Light Company,2023,July,Montgomery,20854,32
Maryland,Washington Gas Light Company,2023,July,Montgomery,20871,13
Maryland,Washington Gas Light Company,2023,July,Montgomery,20872,2
Maryland,Washington Gas Light Company,2023,July,Montgomery,20874,33
Maryland,Washington Gas Light Company,2023,July,Montgomery,20876,21
Maryland,Washington Gas Light Company,2023,July,Montgomery,20877,13
Maryland,Washington Gas Light Company,2023,July,Montgomery,20878,17
Maryland,Washington Gas Light Company,2023,July,Montgomery,20879,11
Maryland,Washington Gas Light Company,2023,July,Montgomery,20882,2
Maryland,Washington Gas Light Company,2023,July,Montgomery,20886,9
Maryland,Washington Gas Light Company,2023,July,Montgomery,20901,4
Maryland,Washington Gas Light Company,2023,July,Montgomery,20902,22
Maryland,Washington Gas Light Company,2023,July,Montgomery,20903,59
Maryland,Washington Gas Light Company,2023,July,Montgomery,20905,7
Maryland,Washington Gas Light Company,2023,July,Montgomery,20906,24
Maryland,Washington Gas Light Company,2023,July,Montgomery,20910,15
Maryland,Washington Gas Light Company,2023,July,Montgomery,20912,12
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20613,5
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20706,7
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20710,9
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20715,20
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20716,21
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20720,30
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20721,60
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20722,4
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20735,49
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20737,19
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20740,8
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20743,2
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20744,11
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20745,12
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20746,21
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20747,27
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20748,32
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20772,80
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20774,64
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20781,2
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20782,9
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20783,4
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20784,12
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20785,22
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20903,1
Maryland,Washington Gas Light Company,2023,July,Prince Georges,20912,1
Maryland,Washington Gas Light Company,2023,August,Charles,20601,45
Maryland,Washington Gas Light Company,2023,August,Charles,20602,39
Maryland,Washington Gas Light Company,2023,August,Charles,20603,55
Maryland,Washington Gas Light Company,2023,August,Charles,20616,22
Maryland,Washington Gas Light Company,2023,August,Charles,20640,3
Maryland,Washington Gas Light Company,2023,August,Charles,20695,35
Maryland,Washington Gas Light Company,2023,August,Frederick,21701,23
Maryland,Washington Gas Light Company,2023,August,Frederick,21702,30
Maryland,Washington Gas Light Company,2023,August,Frederick,21703,10
Maryland,Washington Gas Light Company,2023,August,Frederick,21704,2
